EUR,JPY,GBP,CHF,AUD,NZD,CAD,NOK,SEK,PLN,CZK,HUF,TRY,ILS,ZAR,MXN,BRL,KRW,IDR,SGD
0.85785365,117.1097318,0.61244488,1.296344309,1.528117359,1.711449598,1.362212233,6.816632584,7.858546169,3.717,26.88172043,210.64,1.506477855,4.52591084,7.91452315,10.3626943,2.994908655,11.93317422,8.460236887,1.728011059
0.853679358,116.6180758,0.609273137,1.290322581,1.518602885,1.70212766,1.347164219,6.775067751,7.846214202,3.7282,26.9541779,210.49,1.46627566,4.549590537,7.788161994,10.24590164,3.034901366,11.98322349,8.396305626,1.725923369
0.859549596,117.6470588,0.612070021,1.300390117,1.527417138,1.72294969,1.352996888,6.756756757,7.874015748,3.7346,26.84563758,210.64,1.49801513,4.581901489,7.82778865,10.22494888,3.00030003,11.93317422,8.347245409,1.724732666
0.85521252,117.2332943,0.612107486,1.295672454,1.520450053,1.715854496,1.372872048,6.706908115,7.830853563,3.7133,26.80965147,209.98,1.47579693,4.517732098,7.830853563,10.24590164,2.979737783,11.95457262,8.34028357,1.722356183
0.844808651,116.9043722,0.6114712,1.288659794,1.514463123,1.710863986,1.373626374,6.653359947,7.766990291,3.6722,26.56042497,207.9,1.467459095,4.470272687,7.902015014,10.25115325,2.913752914,11.9474313,8.271298594,1.72294969
0.842034355,116.836079,0.610314312,1.286835671,1.515381118,1.708233686,1.372306848,6.644518272,7.754943777,3.6699,26.49006623,207.23,1.461988304,4.466279589,7.867820614,10.25115325,3.020235578,11.99760048,8.183306056,1.71998624
0.846023689,117.260788,0.609904855,1.286835671,1.526018617,1.71998624,1.376651982,6.666666667,7.766990291,3.6799,26.70226969,208.02,1.454016721,4.454342984,8.097165992,10.42209484,3.025718608,11.98322349,8.200082001,1.72146669
0.850484776,118.5536455,0.609979261,1.297016861,1.53609831,1.730702665,1.384849744,6.702412869,7.776049767,3.7095,26.73796791,210.25,1.442065037,4.438526409,8.1799591,10.37344398,3.012048193,12.00480192,8.213552361,1.735207357
0.839701066,117.9801793,0.604485281,1.283038235,1.532801962,1.727414061,1.365747064,6.626905235,7.698229407,3.723,26.38522427,211.01,1.437917895,4.392708105,8.003201281,10.33591731,2.942041777,12.07729469,8.285004143,1.726221302
0.848608282,119.2890373,0.611097531,1.297690112,1.531862745,1.733402669,1.366306873,6.688963211,7.73993808,3.7306,26.56042497,211.4,1.428979708,4.387889425,8.067769262,10.31991744,2.963841138,12.06272618,8.310479515,1.730403184
0.849834282,118.5958254,0.610649731,1.299038711,1.520218912,1.724435247,1.368550705,6.706908115,7.754943777,3.8045,26.59574468,216.1,1.439366679,4.398504508,8,10.30927835,2.977076511,12.07729469,8.26446281,1.728309713
0.852514919,119.2037192,0.61383586,1.310959622,1.51194436,1.72146669,1.364442625,6.868131868,7.773027594,3.7779,26.70226969,216.85,1.437504492,4.374453193,8.009611534,10.28277635,2.942907593,12.01923077,8.213552361,1.728011059
0.858885167,118.8919272,0.613233581,1.318391562,1.506931887,1.719394773,1.361099769,6.93962526,7.82778865,3.8205,27.02702703,229.55,1.437917895,4.384042087,8.1799591,10.54852321,2.913752914,12.01923077,8.206811654,1.723840717
0.844238075,117.6470588,0.602155717,1.300390117,1.504211793,1.728309713,1.340482574,6.877579092,7.704160247,3.7452,26.52519894,223.66,1.445504481,4.421843909,7.942811755,10.54852321,2.857142857,12.00480192,8.216926869,1.717327838
0.854773912,118.6802753,0.601576129,1.320655045,1.518372305,1.731301939,1.358880283,6.983240223,7.788161994,3.7447,26.80965147,224.39,1.427449861,4.421843909,8.090614887,10.73537305,2.876042565,12.00480192,8.186655751,1.728907331
0.853460783,118.2033097,0.607754953,1.315616366,1.521606817,1.747030049,1.358142062,6.983240223,7.782101167,3.8018,26.66666667,223.54,1.435441039,4.402377284,7.955449483,10.64962726,2.865329513,11.96888091,8.196721311,1.724137931
0.85660442,117.7440245,0.605363521,1.316829076,1.524855139,1.746114894,1.363512408,7.00280112,7.806401249,3.7946,26.80965147,221.49,1.429796969,4.438526409,7.90513834,10.66098081,2.870264064,11.9474313,8.216926869,1.729505361
0.85106383,117.8133836,0.600348202,1.309071868,1.510117789,1.73370319,1.351533991,7.007708479,7.745933385,3.7825,26.59574468,219.37,1.423690205,4.415985869,7.939658595,10.57082452,2.85225328,11.9474313,8.233841087,1.734605377
0.84990651,117.6609013,0.599304806,1.310959622,1.503307276,1.726221302,1.348072257,6.93000693,7.704160247,3.7997,26.52519894,220.58,1.419748704,4.42086649,7.818608288,10.65530101,2.862868594,11.9474313,8.261049153,1.739130435
0.842459983,117.4260216,0.597943076,1.295840352,1.495662579,1.72294969,1.334222815,6.920415225,7.656967841,3.7665,26.35046113,219.25,1.425313569,4.399472063,7.797270955,10.5374078,2.840102244,11.93317422,8.223684211,1.732501733
0.845665962,117.6193837,0.596231815,1.305994515,1.498127341,1.717327838,1.343363783,6.954102921,7.674597084,3.7194,26.45502646,221.23,1.415227852,4.361098997,7.77000777,10.47120419,2.872737719,11.91895113,8.203445447,1.727115717
0.848608282,118.1334908,0.593366166,1.309071868,1.493428913,1.711156742,1.336898396,6.954102921,7.674597084,3.7265,26.38522427,223.93,1.419043565,4.361098997,7.833920877,10.48767698,2.862049227,11.84834123,8.169934641,1.727712509
0.855285665,117.8411501,0.595521677,1.32222663,1.485222041,1.709401709,1.335826877,6.978367062,7.745933385,3.7961,26.84563758,228.65,1.419043565,4.389815628,7.908264136,10.59883413,2.886836028,11.84834123,8.206811654,1.731601732
0.853242321,118.3712121,0.595770033,1.314578678,1.490979574,1.714971703,1.34462821,6.973500697,7.751937984,3.8207,26.88172043,226.23,1.431434297,4.393673111,7.91452315,10.48767698,2.886002886,11.9760479,8.24742268,1.732201628
0.861474845,118.357202,0.600889316,1.328021248,1.496333982,1.713502399,1.359804188,7.05716302,7.82778865,3.8147,27.13704206,225.1,1.427959446,4.381161008,7.883326764,10.50972149,2.891008962,11.91895113,8.23723229,1.737317582
0.864977078,117.7301625,0.599520384,1.322751323,1.506931887,1.704739175,1.358326542,7.062146893,7.886435331,3.8572,27.2479564,225.12,1.442065037,4.384042087,7.942811755,10.47120419,2.857959417,11.9047619,8.24742268,1.73882803
0.868583341,117.8550383,0.601214453,1.328727079,1.506704837,1.705902422,1.360359135,7.102272727,7.955449483,3.8742,27.39726027,225.95,1.43998848,4.368719965,7.794232268,10.50420168,2.867794666,11.91185229,8.23723229,1.740947075
0.867377917,118.0219521,0.598014592,1.329787234,1.497230124,1.70794193,1.348254011,7.173601148,7.942811755,3.8666,27.2479564,226.68,1.434000143,4.347826087,7.692307692,10.48218029,2.858776444,11.89060642,8.203445447,1.739432945
0.875043752,119.4029851,0.601865784,1.351168761,1.504890895,1.725030188,1.357220413,7.256894049,8.025682183,3.9212,27.51031637,231.3,1.433383502,4.315925766,7.610350076,10.46572475,2.899391128,11.8694362,8.24742268,1.755001755
0.874584572,119.6172249,0.606244316,1.349892009,1.497454328,1.717327838,1.347345729,7.251631617,8.028904055,3.8921,27.5862069,232.23,1.424501425,4.339336082,7.493443237,10.42209484,2.875215641,11.94029851,8.278145695,1.756543123
0.868658791,119.7891711,0.60437568,1.35098622,1.48456057,1.701837985,1.346801347,7.204610951,7.987220447,3.9035,27.54820937,231.27,1.418741576,4.322455155,7.487832273,10.49317943,2.840909091,11.9474313,8.281573499,1.760253477
0.864827467,119.3887297,0.601503759,1.342462075,1.477978126,1.685772084,1.352813853,7.137758744,7.952286282,3.8175,27.2851296,227.77,1.404297149,4.30200043,7.448789572,10.43841336,2.827254736,11.89767995,8.278145695,1.756234633
0.866626224,118.119537,0.600240096,1.344447432,1.468428781,1.680672269,1.337613697,7.183908046,7.955449483,3.8563,27.47252747,228.32,1.400462153,4.297378599,7.451564829,10.50420168,2.810567735,11.89060642,8.233841087,1.747640685
0.869414015,118.1753723,0.599125277,1.348981519,1.468428781,1.678133915,1.336541032,7.194244604,7.971303308,3.8685,27.54820937,229.36,1.400756408,4.293688278,7.493443237,10.41666667,2.825656965,11.84132623,8.203445447,1.75192712
0.870322019,118.0916391,0.600132029,1.347708895,1.473405039,1.681520094,1.340662287,7.215007215,8.016032064,3.8725,27.62430939,229.27,1.394991979,4.300150505,7.507507508,10.41666667,2.840102244,11.82033097,8.19000819,1.750393839
0.883704489,118.1893393,0.606722485,1.373249107,1.476232654,1.666944491,1.348435814,7.315288954,8.14000814,3.9195,27.8551532,231.99,1.393242773,4.291845494,7.510326699,10.55408971,2.876042565,11.82033097,8.173273396,1.757160429
0.883392226,118.147448,0.6114712,1.368176221,1.513317191,1.694628029,1.364070386,7.283321194,8.084074373,3.935,27.97202797,230.82,1.404297149,4.350663476,7.645259939,10.49868766,2.875215641,11.80637544,8.196721311,1.756543123
0.880979649,117.8272652,0.610798925,1.359804188,1.5211439,1.700102006,1.374570447,7.299270073,8.054772453,3.9295,27.89400279,231.82,1.420555437,4.322455155,7.587253414,10.49317943,2.859593938,11.79941003,8.220304151,1.745505324
0.878734622,117.688596,0.611770464,1.360914535,1.518141794,1.695777514,1.382743363,7.304601899,8.038585209,3.9093,27.81641168,230.11,1.405975395,4.357298475,7.584376185,10.43841336,2.891008962,11.79245283,8.213552361,1.75192712
0.885661146,117.9106237,0.613233581,1.376273053,1.516990291,1.690331305,1.376273053,7.358351729,8.107012566,3.9254,28.08988764,231.7,1.398014819,4.356349379,7.552870091,10.42752868,2.891844997,11.79245283,8.213552361,1.755926251
0.886289108,117.7301625,0.620347395,1.373626374,1.517220452,1.69865806,1.373437715,7.385524372,8.100445525,3.9263,28.20874471,231.15,1.384945641,4.369674459,7.604562738,10.40041602,2.854695975,11.76470588,8.223684211,1.755001755
0.894534395,117.9384361,0.628456511,1.385041551,1.539171926,1.72294969,1.392369813,7.457121551,8.173273396,3.9792,28.57142857,234.4,1.377220768,4.384042087,7.686395081,10.45478306,2.863688431,11.75778954,8.23723229,1.758087201
0.891265597,118.0916391,0.626370185,1.374948439,1.523925632,1.711449598,1.389854065,7.429420505,8.176614881,3.9805,28.49002849,234.55,1.389757487,4.439511654,7.751937984,10.36806636,2.845759818,11.77856302,8.244023083,1.756851722
0.891821992,118.7789524,0.626095667,1.369863014,1.530924679,1.716443529,1.396843135,7.473841555,8.23723229,4.0013,28.53067047,236.36,1.382552191,4.427717512,7.724990344,10.36806636,2.866972477,11.77856302,8.254230293,1.762425097
0.887390185,118.4272856,0.628693575,1.362026696,1.543448063,1.744896179,1.406865504,7.412898443,8.223684211,3.961,28.49002849,235.4,1.403508772,4.4345898,7.636502482,10.3626943,2.887669651,11.84132623,8.329862557,1.759324419
0.880746873,118.4693757,0.624648635,1.353363107,1.533742331,1.735207357,1.405283867,7.369196758,8.176614881,3.9393,28.49002849,235.05,1.387539892,4.407227854,7.61324705,10.43841336,2.877697842,11.79941003,8.312551953,1.759324419
0.882924245,119.1043354,0.626448663,1.361841209,1.53609831,1.737317582,1.416631251,7.369196758,8.19000819,3.9089,28.57142857,235.7,1.395478649,4.393673111,7.584376185,10.41666667,2.881014117,11.82732111,8.428150021,1.756543123
0.870625109,118.7789524,0.622161389,1.346257404,1.515610791,1.72146669,1.397233478,7.256894049,8.028904055,3.866,28.05049088,231.95,1.408549898,4.385003289,7.499062617,10.5764146,2.896871379,11.82033097,8.624407072,1.755926251
0.871307833,118.9343482,0.618543948,1.345532831,1.501276085,1.702417433,1.395089286,7.215007215,8.025682183,3.8495,27.97202797,230.35,1.421565143,4.398504508,7.515971439,10.52631579,2.886836028,11.79941003,8.547008547,1.747640685
0.869036239,118.7366421,0.61671292,1.344447432,1.507159005,1.701548409,1.380834024,7.132667618,7.98084597,3.8235,27.81641168,230.04,1.417032733,4.393673111,7.423904974,10.48767698,2.891008962,11.82033097,8.532423208,1.745505324
0.86986778,119.4172439,0.615308885,1.34589502,1.507613448,1.701837985,1.386385692,7.163323782,7.990411506,3.8335,27.89400279,229.49,1.428979708,4.378283713,7.352941176,10.46572475,2.896871379,11.79245283,8.510638298,1.750393839
0.873973082,119.9328376,0.615877317,1.352082207,1.508750754,1.70212766,1.386385692,7.215007215,8.032128514,3.8176,27.8551532,230.04,1.434514417,4.400440044,7.339449541,10.52077854,2.935133549,11.79245283,8.609556608,1.755617978
0.881367883,120.2645821,0.618773591,1.365747064,1.531628121,1.715854496,1.400952648,7.209805335,8.087343308,3.8635,28.20874471,232.52,1.465523558,4.42282176,7.352941176,10.47668937,2.975304969,11.79941003,8.514261388,1.757160429
0.89031339,120.5400193,0.620809536,1.370614035,1.541307028,1.720282126,1.405283867,7.288629738,8.216926869,3.871,28.8184438,235.18,1.426431781,4.452359751,7.374631268,10.59322034,2.964719834,11.80637544,8.49617672,1.760253477
0.886760663,120.105693,0.620578379,1.365001365,1.535626536,1.711742554,1.399188471,7.256894049,8.213552361,3.8997,28.73563218,232.85,1.436059453,4.458314757,7.468259895,10.58201058,3.029385035,11.82732111,8.547008547,1.760253477
0.88028169,120.3224642,0.620501365,1.346801347,1.54679041,1.726519337,1.404297149,7.23065799,8.133387556,3.8595,28.40909091,231.45,1.418037436,4.467277195,7.462686567,10.71237279,3.068425898,11.82033097,8.503401361,1.760253477
0.878117316,119.8035222,0.619003405,1.347527287,1.545356205,1.718508335,1.400560224,7.204610951,8.103727715,3.858,28.40909091,229.52,1.398014819,4.45732115,7.407407407,10.7584723,3.006614552,11.8835413,8.646779075,1.764290755
0.882301041,120.2645821,0.621310966,1.353546291,1.543209877,1.726519337,1.404297149,7.215007215,8.136696501,3.8475,28.24858757,230.79,1.408054069,4.431641923,7.339449541,10.70090958,3.049710278,11.85536455,8.594757198,1.763046544
0.879198171,118.9626457,0.617970585,1.350438893,1.534212949,1.722356183,1.392369813,7.168458781,8.103727715,3.8297,28.28854314,229.25,1.404198554,4.428697963,7.26744186,10.66666667,2.985074627,11.85536455,8.583690987,1.756851722
0.884251481,119.0759705,0.623791404,1.359249694,1.532097441,1.719099192,1.391401141,7.23065799,8.133387556,3.8518,28.36879433,228.45,1.402524544,4.427717512,7.339449541,10.66098081,2.984183826,11.82033097,8.591065292,1.758705593
0.880359187,118.5958254,0.621658585,1.357957632,1.518833536,1.701258932,1.380834024,7.256894049,8.14995925,3.8354,28.40909091,227.79,1.406469761,4.438526409,7.374631268,10.77005924,3.004807692,11.80637544,8.53970965,1.752234098
0.886210564,118.7366421,0.624024961,1.368176221,1.523461304,1.704158146,1.384849744,7.30994152,8.173273396,3.8825,28.36879433,229.4,1.402032948,4.446420631,7.404664939,10.74691026,3.026634383,11.79245283,8.52514919,1.75346309
0.883236177,119.1469081,0.621890547,1.366120219,1.519064256,1.698081168,1.379310345,7.352941176,8.14000814,3.8622,28.49002849,229.05,1.406469761,4.4345898,7.412898443,10.70663812,3.007518797,11.80637544,8.53970965,1.753770607
0.887941751,119.1469081,0.624180763,1.370426203,1.523461304,1.703577513,1.393534002,7.369196758,8.176614881,3.8672,28.53067047,231.1,1.400952648,4.451368796,7.320644217,10.72961373,3.007518797,11.77856302,8.554319932,1.75192712
0.887626487,119.1185229,0.626487909,1.37136588,1.514692517,1.693193363,1.386577926,7.374631268,8.220304151,3.8835,28.61230329,230.98,1.395478649,4.446420631,7.358351729,10.73537305,2.991325157,11.76470588,8.54335754,1.749781277
0.897182846,119.4600406,0.628614534,1.388696014,1.518833536,1.705029838,1.391594768,7.479431563,8.309098463,3.9237,28.94356006,233.66,1.399482192,4.442470013,7.251631617,10.79913607,2.997601918,11.79245283,8.503401361,1.749781277
0.897666068,118.3712121,0.62992126,1.388696014,1.524855139,1.711156742,1.396063102,7.468259895,8.336807003,3.9249,29.3255132,233.01,1.399972001,4.44345701,7.33406674,10.8401084,2.993115834,11.80637544,8.547008547,1.747640685
0.899361453,118.1055864,0.627273868,1.387925052,1.513775356,1.697504668,1.401738155,7.451564829,8.302200083,3.9239,29.23976608,233,1.395965659,4.452359751,7.371913011,10.83423619,3.003003003,11.76470588,8.417508418,1.740644038
0.915499405,117.7995052,0.633432571,1.412828483,1.528818224,1.707650273,1.407063459,7.593014427,8.428150021,3.9959,29.71768202,235.4,1.394019656,4.474272931,7.521624671,10.88139282,3.003003003,11.73020528,8.389261745,1.739432945
0.91937115,117.5502527,0.634920635,1.41723356,1.53256705,1.70794193,1.400952648,7.656967841,8.485362749,4.0112,29.9850075,236.17,1.394505648,4.496402878,7.457121551,10.8401084,2.985074627,11.70275015,8.431703204,1.743983258
0.919624793,117.3158142,0.636415707,1.415428167,1.538698261,1.719099192,1.401148942,7.645259939,8.514261388,4,29.85074627,236.34,1.388792445,4.472271914,7.493443237,10.88731628,2.992220227,11.71646163,8.424599832,1.743679163
0.921064751,117.3295788,0.637592451,1.411831145,1.552312946,1.741250218,1.393534002,7.674597084,8.53970965,4.0041,29.94011976,236.96,1.393048687,4.474272931,7.328691829,10.95290252,2.984183826,11.70960187,8.460236887,1.754385965
0.918442322,117.4122344,0.636132316,1.413028119,1.563966218,1.755926251,1.402524544,7.656967841,8.485362749,3.9884,29.9850075,236.2,1.40193467,4.458314757,7.355645458,10.91703057,2.956830278,11.78550383,8.456659619,1.751620249
0.918695452,117.3158142,0.633753723,1.414027149,1.561767921,1.744896179,1.395089286,7.627765065,8.456659619,4.0002,29.89536622,235.89,1.402524544,4.456327986,7.358351729,11.05583195,2.954209749,11.79245283,8.510638298,1.75315568
0.910415149,116.8633867,0.633834062,1.399972001,1.544401544,1.729206294,1.386385692,7.57002271,8.445945946,3.9664,29.76190476,234.52,1.400952648,4.442470013,7.355645458,11.04972376,2.977963073,11.78550383,8.481764207,1.754078232
0.911660133,116.5501166,0.636658815,1.400560224,1.54822728,1.731301939,1.378549766,7.524454477,8.368200837,3.9726,29.62962963,234.73,1.391982183,4.454342984,7.361059993,11.04362231,2.98596596,11.76470588,8.474576271,1.752848379
0.925154963,116.5637021,0.637999234,1.418842225,1.570845115,1.768346596,1.393339836,7.627765065,8.485362749,4.0169,29.85074627,238.2,1.395089286,4.454342984,7.320644217,11.03752759,2.961208173,11.77856302,8.49617672,1.755926251
0.921998894,115.942029,0.636658815,1.415428167,1.561036528,1.755309812,1.379120121,7.587253414,8.410428932,4.0077,30.03003003,236.52,1.393048687,4.440497336,7.256894049,10.91703057,2.961208173,11.77856302,8.474576271,1.756543123
0.913575735,116.713352,0.631951466,1.404297149,1.556178027,1.75070028,1.371930306,7.513148009,8.34028357,4.016,29.9850075,233.6,1.390433815,4.445432318,7.291286912,10.83423619,2.926543752,11.75088132,8.481764207,1.756543123
0.900576369,116.8497312,0.629603979,1.382552191,1.543448063,1.734304544,1.368738024,7.423904974,8.203445447,4.0029,29.455081,230.9,1.385521302,4.44345701,7.476635514,10.89324619,2.906131938,11.73020528,8.517887564,1.754078232
0.903668896,116.836079,0.631751848,1.391207568,1.541544628,1.734003815,1.374570447,7.462686567,8.244023083,3.9826,29.54209749,231.26,1.388021376,4.452359751,7.601672368,11.0314396,2.950722927,11.72332943,8.492569002,1.758087201
0.890789239,116.8633867,0.628693575,1.378359752,1.516530179,1.709401709,1.367053999,7.369196758,8.156606852,3.9563,29.19708029,228.41,1.381406272,4.454342984,7.487832273,10.97092704,2.919708029,11.69590643,8.460236887,1.754693806
0.89198109,117.0686022,0.62810125,1.383317195,1.521838381,1.717917884,1.367801942,7.396449704,8.14995925,3.9638,29.41176471,228.6,1.383987267,4.476275739,7.385524372,10.94091904,2.889338342,11.69590643,8.460236887,1.750087504
0.89206066,117.1097318,0.626802056,1.383508578,1.514233798,1.713502399,1.370614035,7.396449704,8.107012566,3.9533,29.06976744,227.85,1.39528394,4.505519261,7.410151908,10.99505223,2.914602157,11.69590643,8.460236887,1.75192712
0.885661146,117.2882946,0.623830318,1.37892995,1.506931887,1.714089818,1.365187713,7.336757153,8.061265619,3.9412,28.94356006,225.98,1.377031121,4.524886878,7.369196758,10.98297639,2.901915264,11.69590643,8.460236887,1.752541185
0.886210564,117.4674028,0.624570608,1.380452789,1.503081317,1.703577513,1.366493577,7.326007326,8.110300081,3.9416,28.94356006,225.68,1.373060552,4.500450045,7.432181345,10.95890411,2.888503755,11.7370892,8.467400508,1.755001755
0.894694462,116.1710037,0.63000063,1.389854065,1.508068165,1.70998632,1.368925394,7.407407407,8.14000814,3.9988,29.28257687,228.08,1.374475981,4.492362983,7.530120482,10.8754758,2.907822041,11.70960187,8.460236887,1.750087504
0.886132034,116.0227405,0.621310966,1.379500621,1.502629602,1.712328767,1.365747064,7.251631617,8.003201281,4.0215,29.0275762,225.87,1.374570447,4.472271914,7.385524372,10.89918256,2.911208151,11.71646163,8.467400508,1.753770607
0.888494003,115.2472053,0.618314475,1.385041551,1.501276085,1.710571331,1.360914535,7.225433526,8.045052293,4.0014,28.77697842,227.43,1.369956846,4.480286738,7.352941176,10.91107474,2.900232019,11.70960187,8.481764207,1.748251748
0.879430129,114.0510949,0.610798925,1.367801942,1.486546752,1.68861871,1.348435814,7.158196135,7.939658595,3.9555,28.3286119,224.26,1.365933616,4.477277815,7.355645458,10.88139282,2.903600465,11.69590643,8.492569002,1.742767515
0.872448089,112.2208506,0.606134077,1.354646437,1.475361464,1.678133915,1.350438893,7.122507123,7.874015748,3.9108,27.77777778,222.22,1.354829969,4.452359751,7.23065799,10.76426265,2.894356006,11.53402537,8.445945946,1.726817475
0.873820343,112.2964627,0.605656835,1.359064963,1.480165779,1.684636119,1.356668023,7.062146893,7.803355443,3.9062,27.62430939,222.01,1.354738197,4.445432318,7.173601148,10.85187195,2.931691586,11.52073733,8.410428932,1.739432945
0.86986778,111.719361,0.602663774,1.350074254,1.47601476,1.68038985,1.349345567,6.978367062,7.704160247,3.9073,27.73925104,220.2,1.357496776,4.448398577,7.10732054,10.76426265,2.919708029,11.52737752,8.435259384,1.733402669
0.87024628,112.2460433,0.602700096,1.34354427,1.472970982,1.681237391,1.349163519,7.02247191,7.751937984,3.9109,27.66251729,221.17,1.382074494,4.453351147,7.092198582,10.8754758,2.939447384,11.52073733,8.445945946,1.732801941
0.872295883,111.7318436,0.602700096,1.344809037,1.484119917,1.69865806,1.353179973,7.072135785,7.8125,3.9088,27.62430939,222.15,1.37504297,4.455335264,7.18907261,11.01928375,2.93255132,11.50747986,8.445945946,1.732501733
0.862217624,110.7787748,0.599916012,1.325556734,1.47427392,1.681520094,1.351899419,7.01754386,7.68935025,3.9745,27.54820937,219.47,1.396453009,4.44345701,7.11997152,10.97694841,2.925687537,11.50086256,8.424599832,1.729804532
0.85785365,111.5075825,0.601757131,1.319087192,1.470372004,1.680107527,1.351899419,7.042253521,7.745933385,3.9479,27.35978112,218.3,1.374192662,4.441483455,6.93962526,10.98297639,2.900232019,11.50747986,8.403361345,1.72860847
0.85338795,110.6561912,0.599304806,1.313370108,1.456876457,1.666944491,1.346982759,7.007708479,7.704160247,3.9143,27.35978112,216.94,1.389467834,4.42282176,6.908462867,11.0314396,2.898550725,11.5406809,8.385744235,1.727115717
0.85499316,110.7051921,0.598551505,1.316829076,1.460493647,1.670843776,1.340123291,6.993006993,7.686395081,3.8873,27.21088435,217.12,1.404987706,4.416961131,6.865774116,11.16694584,2.889338342,11.50747986,8.378718056,1.725327812
0.863557858,110.864745,0.601033778,1.336362421,1.472320377,1.68861871,1.343905389,7.067137809,7.763975155,3.9108,27.54820937,218.82,1.394505648,4.411116012,6.958942241,11.24859393,2.885170225,11.48765078,8.371703642,1.727115717
0.853970965,110.9877913,0.598981731,1.320480655,1.459002043,1.680954782,1.340482574,6.988120196,7.627765065,3.8868,27.21088435,216.45,1.377031121,4.412089124,6.910850035,11.3058225,2.86615076,11.51410478,8.406893653,1.724137931
0.850267834,109.9626127,0.601539942,1.316829076,1.448016218,1.671122995,1.331735251,7.00280112,7.61324705,3.858,27.13704206,215.87,1.371459919,4.441483455,6.891798759,11.24859393,2.857959417,11.52073733,8.385744235,1.720874204
0.846596681,109.6010522,0.601431407,1.312680494,1.447806573,1.670564651,1.334400854,6.963788301,7.590132827,3.8161,27.13704206,215.1,1.381501692,4.429678848,6.877579092,11.3058225,2.844950213,11.50086256,8.371703642,1.72294969
0.851208716,109.0750436,0.600204069,1.317349493,1.448645516,1.668335002,1.338867318,7.007708479,7.642338556,3.8415,27.39726027,215.91,1.390433815,4.419889503,6.946856547,11.22964627,2.830455703,11.49425287,8.371703642,1.724435247
0.847601288,108.6602195,0.601069904,1.313197636,1.44571346,1.666944491,1.321003963,6.968641115,7.619047619,3.8455,27.13704206,215.63,1.389950657,4.426737494,6.973500697,11.16694584,2.831257078,11.48105626,8.403361345,1.72146669
0.854262771,108.9205969,0.600060006,1.322751323,1.449485433,1.673080141,1.319957761,7.042253521,7.680491551,3.86,27.47252747,219.36,1.406271973,4.409171076,7.007708479,11.20448179,2.835270768,11.48105626,8.382229673,1.723246597
0.852951211,108.8731628,0.598193456,1.317523057,1.448855404,1.6753225,1.323626737,7.042253521,7.642338556,3.8831,27.39726027,218.38,1.410437236,4.409171076,6.949270327,11.20448179,2.832058907,11.7370892,8.431703204,1.732801941
0.85947572,109.5410231,0.59970015,1.330494944,1.4522219,1.680954782,1.327844908,7.097232079,7.683442182,3.903,27.5862069,220.53,1.408549898,4.42282176,7.015082427,11.20448179,2.836879433,11.7370892,8.424599832,1.740038281
0.863036161,109.9626127,0.597764361,1.335648457,1.453065969,1.681802893,1.318391562,7.112375533,7.73993808,3.9683,27.5862069,221.26,1.423994304,4.4345898,7.02247191,11.28668172,2.850627138,11.75088132,8.445945946,1.740038281
0.856164384,109.3493712,0.595734541,1.327668614,1.443834825,1.6753225,1.315789474,7.072135785,7.730962505,3.9412,27.2479564,219.69,1.456876457,4.432624113,7.176175099,11.21704992,2.866972477,11.74398121,8.442380751,1.737619461
0.85947572,110.3752759,0.598515681,1.332622601,1.446340758,1.678697331,1.319957761,7.132667618,7.797270955,3.9357,27.2479564,219.95,1.455921963,4.449388209,7.215007215,11.11728738,2.873563218,11.79245283,8.428150021,1.746114894
0.857118368,109.4810598,0.597086219,1.330494944,1.428367376,1.656177542,1.315789474,7.102272727,7.745933385,3.9352,27.2851296,219.99,1.468536603,4.455335264,7.132667618,11.14827202,2.844950213,11.8623962,8.438818565,1.740038281
0.847170451,108.9799477,0.59126116,1.313542624,1.418640942,1.649348507,1.303611002,6.973500697,7.636502482,3.9326,26.99055331,217.27,1.461988304,4.476275739,6.988120196,11.24859393,2.858776444,11.80637544,8.463817182,1.73370319
0.848104486,109.5050372,0.589935697,1.312852829,1.428571429,1.641766541,1.307873398,7.00280112,7.68935025,3.9611,27.17391304,218.17,1.47601476,4.490345757,6.963788301,11.18568233,2.859593938,11.89060642,8.481764207,1.743071292
0.848824378,109.2776746,0.5898661,1.312852829,1.43000143,1.64095832,1.307531381,7.02247191,7.710100231,3.95,27.2851296,217.74,1.490535102,4.487323312,6.942034016,11.16071429,2.870264064,11.87648456,8.499787505,1.741553466
0.851498638,108.5304971,0.59010976,1.317870322,1.419446416,1.633986928,1.310959622,7.02247191,7.724990344,3.9663,27.2851296,219.29,1.522533496,4.486316734,6.87521485,11.12347052,2.873563218,11.84834123,8.554319932,1.743679163
0.856971463,108.2837033,0.589379384,1.331203408,1.417434444,1.63345312,1.310100878,7.052186178,7.760962359,3.989,27.54820937,220.12,1.523461304,4.480286738,6.951685784,11.0619469,2.856326764,11.87648456,8.568980291,1.745200698
0.85741233,108.3188908,0.588962836,1.331026221,1.421464108,1.63371998,1.311819494,7.05716302,7.724990344,3.9868,27.43484225,219.43,1.51998784,4.506534475,6.903693476,11.0864745,2.844141069,11.79245283,8.547008547,1.736111111
0.860141063,108.731108,0.589831308,1.332977873,1.419043565,1.637733377,1.313887794,7.05716302,7.776049767,4.0255,27.47252747,221.16,1.490535102,4.49943757,6.901311249,11.04362231,2.850627138,11.77856302,8.481764207,1.735207357
